acceleration_variance,gyro_variance,acoustic_energy,pressure_change,signal_instability,hazard_label
1.9574094937761624,0.7719412981111717,0.8981702662252821,0.08890440135196298,0.6687683763505926,0
0.8709468677941403,2.441295792698586,1.7980699011944075,2.1459740618752683,0.5901927115290996,1
1.940912518479427,1.2542661842372542,1.3032013070221173,0.6262783065274755,0.46512162778757143,1
0.46763156476503215,0.8221025124978873,0.9746558926594381,0.7418706756606797,0.18402259550500583,0
0.6161958584073659,0.09115445894849962,1.252634132091373,0.08111603338100087,0.4801447062620656,0
0.8081836589154373,0.6712936972436485,1.3567973254917598,0.11132745903254984,0.44300091567424943,0
1.6523265134834557,1.5764509071562915,2.3793937105937437,0.8083889729391183,0.5561759251356563,0
1.4133367133695203,0.656386681268297,1.7072109184832875,0.93630123113953,0.40802755189020495,1
1.3549027126023663,1.2845710876765477,1.6222589480535845,1.022549996911023,0.2134864150916944,0
1.7134624120219546,0.3179510024017288,1.4039164825471313,0.0,0.7172264098686849,1
0.0,0.0,3.6835894750221536,1.410283128075628,1.5058922104255354,1
1.3627641409934534,0.8291909297714206,1.0101758604324451,0.23582080009557138,0.408005022663943,1
1.9837825561884814,1.752108073838061,2.1933599579071226,0.9875572988622382,0.4557453840748522,1
1.3033804604431876,0.821889067164169,2.133872194176592,0.8651217581879219,0.5271691872435053,1
1.1885250112066508,1.4501020063674193,3.990555415131706,0.0,1.453737005173894,0
0.9362017917510939,0.3698511904874426,0.7150959331564093,0.2924664209660046,0.2607482108429935,0
0.6097117941213607,0.923335277502088,0.9292145667106043,0.345377912062298,0.2430597449500734,0
0.2212839360334544,1.014269255256766,0.7045278963242209,0.0,0.39783463982375783,0
1.1109766362876057,0.0,0.9785791360044037,0.608964550370724,0.4307612599956966,0
1.5227296443486529,0.703251667836023,0.0,0.7189796718562633,0.53898085477455,0
0.5897651744415008,0.46935288440848366,0.22407953203259476,0.6499958296183997,0.16318096244412747,0
0.5322064470824992,0.4206903155654723,0.6295351276420563,1.1507709763724718,0.27982712669623344,0
2.097389032651997,1.836350511515331,3.266551553060744,0.720730640238748,0.9049018342696823,1
0.0,0.3750092232001368,0.0,0.212262291328647,0.15769055128718443,0
0.13875593049462948,1.5826751990217724,0.7209308320659922,0.6380549850532331,0.5193089834435499,0
0.006380582872602264,0.47887542868925015,0.9269755463061653,0.8277773274297628,0.36036488582519743,0
0.012012251252377149,0.4095398066731004,0.4208708078253774,0.3210269676748544,0.16557009056552963,0
0.7418283231214189,3.0265693399904015,2.7882818496298922,1.5879387853789744,0.9250398213483618,1
2.475184741407723,1.1664332722289514,1.5135872249843052,1.2354053028021148,0.5230446585738726,1
1.4549789350046418,1.748330191134538,1.4362278404590205,0.9281871755063558,0.2949643920799344,1
1.1354239608540804,1.0612074628275745,0.5225360874631689,0.6644735353899373,0.25867992240832666,0
1.4692928781101484,1.3335543697071173,0.5893601150095955,0.28342040985894756,0.49681521003389123,1
0.4120572210986979,0.40781301813049003,0.10909947388838154,0.7793800281729331,0.23760462174167216,0
1.1570129666344073,0.7424573433553472,2.543972872985194,1.3519852566056896,0.6694841903755288,1
2.7963654203364725,1.7026024381924552,3.7341246552944205,1.463509560174096,0.9080251724523165,1
0.025958580850981905,1.0587257706509186,1.1740116008455581,0.4589833319324965,0.4647843236977992,0
2.1236836324440933,2.1444138653362264,0.9170225919626191,1.0589293921420542,0.575275239605424,1
0.45608906273425454,1.2729699274373811,2.7586005096345256,0.35555009303008805,0.9618462090791912,0
1.7412524021121782,0.8635861008889123,1.1675018140055071,0.9490417789673068,0.3422789218589829,1
2.5663185206686396,0.8439710346337024,2.057897705604856,1.1567058319962622,0.6890005591861771,1
2.6573526108164693,1.8959912251627922,2.0475602114418296,1.629908628755099,0.37710782745183924,1
2.7339904138646993,1.5410674835694302,2.6175201264634973,1.202566665374997,0.6641402118655023,0
1.5022274058934462,1.3885116240534552,1.49558966807798,0.6293152897547735,0.36342356324683456,1
1.5402395575716212,0.8215013319609898,1.0278361724367544,1.1902082483507188,0.26298138374118807,1
3.6224923632924835,2.067770909647692,2.4254220098645174,1.4736721652896836,0.7847873862951118,1
2.3042355056941064,1.080508075141924,2.9299753249963234,1.5268621013111108,0.7107151459546739,0
0.16000179877815474,1.0113033485772855,1.3936233330447105,0.8525410815255033,0.44653465063730446,0
0.8936610847564608,0.7257122039540695,0.9510776087048818,0.8591230233915406,0.08281757800641038,0
0.855792311958365,1.2377895277572541,1.1048866575631113,1.7439784115390822,0.32395727364393523,1
0.3765380296501021,0.7522104272710094,0.9960129611211,0.47953374315899167,0.24187162015897565,0
2.0312410879453786,1.8439246453982698,0.6393606524466633,1.65316076511466,0.5379660343870697,1
3.6837713927518507,1.7269252917612934,2.2005160670034916,2.2632502407912423,0.7315668808026725,1
2.708185747109113,0.853876160647788,1.8743214518254028,1.1121368911093827,0.7232780481040993,1
2.9629563327721105,0.3684216373810563,2.837772354537818,0.8491792157575195,1.1591661469430872,1
1.224701306169438,0.0,0.18734449064972514,0.4265826829670825,0.4668579444667984,0
3.553658641688726,0.6445763182941767,3.7714147970796463,1.1115538893432073,1.4041033682947506,1
0.0,0.6283284899268089,0.014526074487411647,0.7219819519392324,0.33562291262916805,0
0.5108787062582745,0.7885144216351602,1.4125213867163713,0.3944425785101843,0.3940780581983232,0
1.1717940371111453,1.068655609396492,1.687912564834689,0.0,0.6136300773990485,0
1.135520867583324,1.138915917719212,3.8288758765691195,0.4287637800206914,1.3003519047646976,1
2.7224575052693987,0.8612754470215215,2.1317281271049673,0.2532010089768618,0.9817986098460588,1
3.010163037771572,3.1340680114926855,2.1882606988600317,0.722185201060864,0.9613410557534161,1
2.091262987952407,2.341566395306771,2.0694869340239492,2.042094430473738,0.11989698169837548,1
1.1922570494831504,1.4323859985920961,2.7738420730513313,1.2038588915446626,0.6555429014511275,1
2.5241731198885393,1.9088803901700895,1.7655720293922665,1.0220508385073392,0.534454149532171,1
1.133041502428526,0.9023182960249675,0.23205142666707912,0.6746449768952621,0.33280301571656784,0
0.0,0.5194010338069923,1.2266389468562942,0.0,0.5030548271177379,0
1.2418432904133976,1.2038771898226124,2.374931252733203,1.0767100654068644,0.5235405956181762,1
1.3752397605143873,0.355107309176144,3.3062929853864382,0.6959790949459904,1.1421049892572164,0
0.0,0.0,0.3064967089440582,0.22196795747256534,0.13545412583728578,0
1.3555536447283323,1.2547473918721719,2.2365175074317003,1.688760786947971,0.38320717629113493,1
1.5572427895169665,0.8260152816985368,0.7439422331982475,1.0107933024557378,0.31690366245291274,0
0.0,0.8318376455814014,0.7553142716685249,0.33906432061692077,0.335350891735992,0
1.5202438982003545,1.217907072836876,4.208588964543682,0.6751537789708224,1.3637427265468853,1
1.270346792869487,1.9868266004356279,2.241176450635212,0.8176138122259735,0.5656359068945161,0
0.8034270570343877,0.7645207363531992,0.12320183701776621,0.0,0.3640634961200061,0
1.261554579261952,2.5263828648371485,2.290801519748685,0.9733151251905241,0.6588583977848737,1
1.314052500598798,1.977301691126868,1.8458950186264729,1.3588982057852035,0.29172156780585773,1
0.3784608911501143,0.44165066293483596,0.7717950190037651,0.15504991937947543,0.2208119881343242,0
2.8138105883958575,1.5557356181831705,2.734266217576497,0.5205930353762271,0.9423617332638691,1
0.4731782623736452,0.3098941315348393,1.2141770365370967,0.3262247178875829,0.37112917355833913,0
2.3571770806196763,0.0926638963538752,0.5639896032844762,1.015430576832264,0.844884244742426,1
0.0,0.5550810867510036,0.4494501567800018,0.8359698969242271,0.3008758102845314,0
1.2015561046314431,0.799874394107227,0.0,0.144199896816329,0.48821032367847245,0
1.2119373743652375,0.794898598857747,0.0,0.9842389428676982,0.45627568149363334,0
2.5953563904689565,0.602331992672398,1.9332791158573117,0.6804312692662535,0.845006592282319,0
0.21996805858797125,1.66603156466786,1.6757428656130664,1.0865770558675103,0.5939470354679732,1
2.4244642245230947,2.4095332505234137,3.2541887929767968,1.3915021672904455,0.6602607506933853,1
2.7908627518775315,1.1477503724237763,2.4574644664615497,0.269836086190657,1.013605895725652,0
1.5561380430494316,1.3720010996000938,1.6761035576241001,0.5917680474694074,0.42244326883920846,0
1.2884365427772388,0.8917305910186673,0.5215436650135824,0.6118200914599109,0.2986268785456607,0
1.6360437377215697,1.6174488586266316,3.7568029533102894,0.930833927432174,1.0615337735431116,0
1.1711548375223249,1.5057798199863024,3.260943282884792,0.8797691193301772,0.9255597575938729,1
0.9395295562684665,1.0399457034171518,0.4787157533325158,0.5262199248506122,0.24678020252780902,0
0.37333295222777124,0.9316563858150254,0.0,0.31684148745638907,0.3354719943556218,0
2.9182721622198153,1.7678759621863327,1.7667036483177974,1.9278010724296846,0.47971894338206433,1
1.128870029673686,0.5668367334433729,0.13696309491285513,0.5201643317930487,0.3539152675832414,0
1.333279672694288,0.6596525415538363,0.0,0.9194542050451002,0.48416772211508435,0
0.9296179374599063,1.1012533646998068,1.3531429011554061,1.3861429808574102,0.18757442976668828,0
1.1042911321562394,0.8292330230295396,0.40872867145711794,0.6052087284281553,0.25910453403157424,0
1.9923161133825746,2.3577986494463987,2.813421787634467,0.04529646670802667,1.0552385423024373,0
1.0102200882791779,0.5473344127093285,2.046839038952894,0.3906386622052174,0.6465674032617619,0
2.025969429104,3.584626607933188,2.3464978398673857,1.8019517960660014,0.6887378532564024,1
0.0,0.6272112874245344,1.4012230730411288,0.23708527734157217,0.5314801785826871,0
1.835732946658592,1.0028653849696938,3.3140711742287574,0.310657713902569,1.119328002358783,0
1.2228357119679958,1.4920772933750783,2.4830178230730042,0.11960778393461866,0.8414646659375518,0
0.006443088918404755,0.24995343210840115,0.6686705631953045,0.058729988616670864,0.2603476498515403,0
0.8886436026331642,0.43823557938544133,0.0,1.1628788327184976,0.4428039385941502,0
0.232746567641415,0.6476828065663438,0.19931478838492672,0.20193546335923088,0.1894021073051261,0
0.9619681296662183,0.5781620418329464,1.2375454558939434,0.8580545983264379,0.23600683764998287,0
1.6516482028739974,0.3601502266295179,0.0,0.0,0.6793041920892281,0
1.044431548665302,0.5902644374984987,0.9327600387618507,0.0,0.4066119298397652,0
0.016090996212453607,0.4990984923364824,0.0,0.7372560135871042,0.3165239804607259,0
1.8760919189483343,1.8385066110460457,3.693338355961492,1.3870012054596064,0.8841117003535616,1
0.19282397399291357,0.885108891324328,1.330939761947429,0.5143247384058238,0.42434028539928,0
0.0,0.04628504201895242,0.6620441242446361,0.39409124357057995,0.2701480824547046,0
0.6784093634984362,0.5734738485176796,0.0,0.0,0.31516211117617116,0
1.4118263206485109,1.6337492278030645,2.2107977207528373,1.450600411911485,0.31952473548670607,0
0.5771265448725097,0.5197474715037285,0.09137233765139155,0.34365837402507393,0.18906311188256722,0
0.4749948928540664,2.7421307724452335,1.4641618308699014,1.0880239789815844,0.8293414017937857,1
0.0,0.0,1.7794403601092421,1.4088608486478285,0.8077717401280419,0
0.28650653546175964,0.5755820935117668,0.8088866317112458,0.0,0.3039896148471678,0
0.3845611141032318,0.3822004608604346,0.5669612333225641,0.33973425609567287,0.08762735165937946,0
0.0,1.1326457106106396,0.1789245406884539,0.0,0.47033131035528114,0
1.4794040768876984,0.24224152966137372,0.848775997201862,0.0,0.57357895480336,0
1.2267276075485816,0.44892717046331226,0.4708819855434669,0.5734887203492257,0.3191319186114959,0
2.678839526280479,1.557642101242547,3.2226718684856226,2.338941097132508,0.603743558324737,1
1.437524768052789,2.4765174785285815,0.42737247539967493,1.9067963077453343,0.7513488544252724,1
1.4060029632831672,1.3449894542070076,1.8074316045692194,0.9804118056976067,0.29333500341966984,0
0.0,1.563671376772843,1.1349731185546108,0.12937211399020104,0.6615417244237923,0
0.00029310734528600543,0.0,0.7491655401364854,0.6921133963086773,0.36081073862563223,0
1.2633464442552382,0.2586944377875397,0.5745367164638993,1.3333225803686157,0.4554543838240873,0
0.0,0.38642630470624345,0.9089895304527941,0.0,0.3728477266078328,0
0.2190082221146784,0.9059402023134909,0.4983979188134199,0.5955501057626726,0.24540644990616553,0
1.2851132287813403,1.2916007895005632,0.6915582265422068,0.10726366621971811,0.4901393203288619,1
0.5865430465133531,0.38861840305749534,0.8517853312881438,0.9132640008296834,0.2106285904124251,0
1.836269051190094,2.3978598676548626,1.3901228910393506,2.246979423079639,0.39176009001252654,1
1.722879173985007,1.3712298244001055,1.8778709990559581,1.0884206973261397,0.3072168768375304,1
1.2395799274521255,0.39709630075778357,1.2073387832177733,0.30302170563877456,0.43811326604162326,0
2.4900020558177802,1.2934006514077627,0.6230805455672443,0.623392034194322,0.7623862418320507,1
0.0,0.31932075514799774,0.1947264235094766,0.14046365016074533,0.11458409077777945,0
1.4019353572734299,1.2220801440153637,1.764482978487191,0.610624752023557,0.4175395555649122,0
0.8970144675309093,0.3899602332028761,0.00042673759893052665,0.0,0.368223269460627,0
1.1114099646608957,0.12340071323950857,0.6276457043309454,0.48575002400030304,0.3542011187129753,0
0.5932486385056982,0.0,0.3227561981743207,0.23557706015998786,0.21217731119279784,0
0.5274901307934912,0.2601789323239455,0.4884515238309646,0.39651559934167296,0.10285970255898218,0
